x, y, z, sig1, sig2, sig3, S1-x, S1-y, S1-z, S2-x, S2-y, S2-z, S3-x, S3-y, S3-z, sxx, sxy, sxz, syy, syz, szz
3828.13 4124.34 897.832 -2.04563e+06 98775.3 320508 0.867691 -0.448749 0.21386 0.317702 0.831488 0.455733 -0.382332 -0.327492 0.864043 -1.48331e+06 862742 -471175 -309275 143054 166238
3878.04 4124.37 708.388 -1.96186e+06 -83632.6 148354 0.946141 0.153962 -0.284804 -0.298222 0.756866 -0.581564 0.12602 0.635177 0.762017 -1.7613e+06 -255031 528394 -34559.5 194643 -101275
3928.05 4124.43 768.241 -2.28982e+06 -731908 -355646 0.197866 0.870499 -0.450645 0.969654 -0.241168 -0.0401084 -0.143595 -0.429034 -0.891802 -785144 -245157 187098 -1.84318e+06 755109 -749045
3978.14 4124.35 728.266 -4.72346e+06 -2.75311e+06 19579.1 0.289672 0.930248 -0.225228 0.901094 -0.344389 -0.26349 -0.322677 -0.126626 -0.938001 -2.62975e+06 -417652 967765 -4.41372e+06 742151 -413524
4028.22 4124.35 688.299 -5.59261e+06 -4.70458e+06 -133609 -0.405957 0.907294 0.109616 0.834384 0.416895 -0.360558 -0.372831 -0.0549096 -0.926273 -4.21555e+06 420657 1.61807e+06 -5.42181e+06 144168 -793439
4078.22 4124.35 698.399 -2.16435e+07 -1.89488e+07 -1.18065e+07 0.0197393 0.992865 -0.117602 0.694253 0.0710317 0.716218 0.719461 -0.0957834 -0.687897 -1.52528e+07 -545009 -3.5286e+06 -2.15397e+07 785246 -1.56063e+07
4128.42 4124.3 658.327 -7.38171e+06 -1.48304e+06 -17801.3 0.792706 0.429454 -0.43265 -0.245845 0.874663 0.417761 0.557832 -0.224797 0.79893 -4.73372e+06 -2.19183e+06 2.67605e+06 -2.49689e+06 832841 -1.65194e+06
4178.46 4124.29 618.404 -6.4165e+06 -2.07544e+06 -283144 0.890466 0.0280721 -0.454183 0.0688236 0.978305 0.195402 0.449815 -0.205257 0.869216 -5.15495e+06 -273993 2.45644e+06 -2.00335e+06 -264420 -1.61678e+06
4228.54 4124.36 628.37 -6.51612e+06 -4.89522e+06 -270431 0.347577 -0.16859 0.922371 0.934715 -0.0154985 -0.355061 0.074155 0.985564 0.152196 -5.06561e+06 432982 -467454 -449060 945769 -6.1671e+06
4278.73 4124.09 538.664 -6.26881e+06 -3.22521e+06 -34774.3 -0.558483 0.0778339 0.825856 0.470806 0.849437 0.238325 -0.682963 0.521918 -0.511041 -2.68638e+06 -1.00493e+06 2.51732e+06 -2.37458e+06 -1.0466e+06 -4.46784e+06
4328.6 4124.03 498.878 -7.73608e+06 -5.97932e+06 -341847 0.914544 -0.0929262 -0.393667 0.274967 0.856616 0.436581 0.296651 -0.507517 0.808965 -6.95255e+06 -699454 1.98536e+06 -4.54242e+06 -2.37881e+06 -2.56227e+06
4378.62 4124.16 458.767 -213074 -1543.75 162621 0.0501915 0.365538 0.929442 -0.225974 0.910638 -0.345939 -0.972839 -0.192667 0.128308 153292 26889.2 -30359.6 -23714 -75924.9 -181574
4428.64 4124.4 368.722 -8.39278e+06 -4.15227e+06 -438229 0.720208 -0.61902 -0.313233 0.501865 0.776601 -0.380818 0.478991 0.117067 0.869979 -5.4997e+06 2.09878e+06 2.50431e+06 -5.72627e+06 -443964 -1.75731e+06
4478.81 4124.45 328.555 -1.29094e+06 -644948 52998.4 -0.355495 0.870796 -0.339614 0.899537 0.417441 0.12875 0.253884 -0.259725 -0.931711 -681599 153954 -243089 -1.08771e+06 359938 -113578
4528.76 4124.12 188.852 -5.97088e+06 -3.4612e+06 -366951 0.848042 0.0989327 -0.520612 0.207609 0.841863 0.498162 0.487568 -0.530546 0.693396 -4.53053e+06 -1.01097e+06 2.15412e+06 -2.6148e+06 -1.00905e+06 -2.65371e+06
4578.81 4124.27 199.385 -1.40382e+07 -1.2656e+07 -1.05275e+06 -0.059892 0.106487 0.992509 0.846625 -0.521318 0.107021 0.528809 0.846693 -0.0589319 -9.41625e+06 5.20405e+06 -279438 -4.35344e+06 -725056 -1.39773e+07
4628.94 4124.25 109.131 -1.47798e+07 -8.84854e+06 -484719 0.136811 0.990443 0.0174649 0.717413 -0.086909 -0.691206 -0.683082 0.107094 -0.722447 -5.05699e+06 -1.41556e+06 4.11329e+06 -1.4571e+07 -749707 -4.48502e+06
4678.76 4124.3 69.1601 -8.22671e+06 -6.97347e+06 -129195 0.915356 -0.221477 -0.33626 0.193708 0.97436 -0.114456 0.352988 0.0396317 0.934788 -7.17073e+06 349819 2.64414e+06 -7.02419e+06 160227 -1.13445e+06
4728.31 4124.73 79.5258 -4.54892e+07 -3.16191e+07 -1.70169e+07 0.994596 -0.0749568 0.0718298 0.103817 0.720809 -0.685315 -0.000406579 0.689069 0.724696 -4.53397e+07 1.02995e+06 -995203 -2.47637e+07 7.36653e+06 -2.40218e+07
4778.19 4124.5 39.126 -1.60482e+06 38995.7 1.57115e+06 0.949952 0.312056 -0.0145814 -0.22343 0.711298 0.666434 0.218337 -0.629822 0.745421 -1.37136e+06 -697981 272132 486693 -711842 889994
4828.07 4124.38 48.8024 -2.49159e+07 -1.68083e+07 -1.02651e+07 0.89076 -0.146875 0.430087 0.369396 0.785268 -0.496891 -0.264753 0.601483 0.75374 -2.27826e+07 18744.2 -4.41178e+06 -1.4616e+07 3.47859e+06 -1.45906e+07
4877.97 4124.39 58.8101 -5.27514e+07 -4.7329e+07 -4.12623e+07 0.284397 -0.184878 0.940711 0.785582 -0.517496 -0.339202 0.549526 0.835475 -0.00193724 -4.59356e+07 3.07039e+06 -1.45716e+06 -4.32797e+07 933241 -5.21275e+07
4927.89 4124.4 68.9725 -3.05023e+07 -2.4029e+07 -2.31375e+07 -0.133909 -0.224308 0.965274 -0.0140079 0.974378 0.22448 -0.990895 0.0165385 -0.13362 -2.32697e+07 -209049 954780 -2.43545e+07 1.39962e+06 -3.00446e+07
77.7948 4174.43 -2.73977 -1.95608e+07 -1.66336e+07 -1.48443e+07 -0.692145 0.135252 0.708973 0.493159 0.80585 0.32772 -0.527001 0.576466 -0.624465 -1.7539e+07 -269578 2.02529e+06 -1.60925e+07 -924833 -1.74072e+07
127.815 4174.36 -27.5576 -4.41595e+07 -3.19591e+07 -2.95591e+07 -0.131542 -0.0356033 0.990671 0.611972 0.783275 0.109408 -0.779863 0.620655 -0.0812452 -3.07106e+07 -1.21878e+06 1.74196e+06 -3.105e+07 309306 -4.39171e+07
177.658 4174.37 -2.5615 -7.54296e+07 -5.54885e+07 -5.23311e+07 0.692691 0.0303786 0.720594 0.32806 0.876502 -0.352308 -0.642305 0.480439 0.597179 -6.37541e+07 -1.39395e+06 -1.11647e+07 -5.47781e+07 469348 -6.4717e+07
227.546 4174.34 -27.7106 -5.47164e+07 -5.23183e+07 -4.58388e+07 -0.236137 -0.179243 0.955045 0.900214 0.329696 0.284457 -0.365861 0.926916 0.0835038 -5.15847e+07 -2.29884e+06 342863 -4.68284e+07 912032 -5.44604e+07
278.058 4174.28 -2.3092 -8.185e+06 -5.45985e+06 -405501 -0.432474 -0.0184054 0.901458 0.247089 0.959098 0.138123 -0.867129 0.282475 -0.410237 -2.16911e+06 -1.25971e+06 2.8604e+06 -5.05747e+06 -540490 -6.82377e+06
327.375 4174.22 -27.282 -1.28728e+07 -6.42993e+06 -2.29509e+06 0.968926 0.0185196 0.246655 -0.100873 0.940086 0.325673 -0.225845 -0.340434 0.912742 -1.22677e+07 202297 -2.39214e+06 -5.95293e+06 -1.31425e+06 -3.37718e+06
377.551 4174.52 -2.14281 -8.37527e+06 -3.54748e+06 -355615 -0.618755 0.462497 0.63501 -0.159724 0.71738 -0.678125 -0.769175 -0.52102 -0.370011 -3.50744e+06 2.66074e+06 2.80533e+06 -3.71369e+06 -802540 -5.05724e+06
428.31 4175.04 23.7228 -1.23164e+07 -3.60218e+06 -546382 0.859968 -0.0523125 -0.50766 -0.218129 0.861618 -0.458295 0.461383 0.504854 0.729553 -9.39624e+06 1.10382e+06 4.83297e+06 -2.84717e+06 894082 -4.22155e+06
476.916 4174.34 -2.13087 -1.0257e+07 -4.24854e+06 -292842 0.915518 0.171674 0.363807 -0.170857 0.984685 -0.0346939 -0.364191 -0.0303961 0.930828 -8.75998e+06 -900558 -3.34222e+06 -4.42196e+06 -487184 -1.61641e+06
525.624 4173.99 121.911 -6.49464e+06 -760027 185734 -0.386421 -0.64861 0.655731 0.850324 0.0248479 0.525672 -0.35725 0.760715 0.541928 -1.49562e+06 -1.69433e+06 1.26998e+06 -2.62525e+06 2.8289e+06 -2.94806e+06
576.846 4174.19 197.437 -6.15877e+06 -1.30265e+06 -583158 0.564927 0.60084 0.565551 0.794954 -0.580006 -0.17788 0.221146 0.550076 -0.805301 -2.81726e+06 -1.56079e+06 -1.67964e+06 -2.83804e+06 -1.96886e+06 -2.38927e+06
626.99 4174.28 272.156 -3.35191e+06 -2.53036e+06 -643903 -0.502792 0.730976 0.461382 -0.310848 -0.650947 0.692561 0.806582 0.204795 0.554513 -1.51077e+06 613555 1.03432e+06 -2.89022e+06 -62845.5 -2.12519e+06
677.047 4174.29 297.306 -3.7618e+06 -2.02683e+06 -10112.5 0.990933 -0.0985915 0.0912813 0.0912811 0.992519 0.0810748 -0.0985917 -0.0720074 0.992519 -3.71088e+06 183820 -354278 -2.03324e+06 -128518 -54628.7
726.941 4174.31 322.212 -6.88819e+06 -4.09092e+06 -206259 0.920801 -0.0625097 0.38499 0.0244251 0.994378 0.103035 -0.389266 -0.0854717 0.917151 -5.87402e+06 290255 -2.37852e+06 -4.07348e+06 -237203 -1.23788e+06
776.918 4174.35 397.012 -6.2987e+06 -5.34198e+06 -1.57797e+06 -0.154135 -0.0411938 0.987191 0.26266 0.961472 0.081131 -0.952498 0.271801 -0.137376 -1.94981e+06 -980537 638099 -5.06554e+06 -101638 -6.20332e+06
827.059 4174.31 422.06 -6.56511e+06 -2.98101e+06 -588432 0.767576 -0.579874 -0.273081 0.64069 0.706458 0.300722 0.0185396 -0.405788 0.913779 -5.09184e+06 1.57727e+06 791798 -3.7922e+06 -1.45472e+06 -1.2505e+06
877.112 4174.27 447.102 -1.58976e+06 -541689 131987 -0.071807 0.862344 0.501206 0.995171 0.0282303 0.0940055 0.0669159 0.505536 -0.860207 -544077 87688.4 -1057.63 -1.1489e+06 -745947 -306481
927.068 4174.24 472.012 -2.69298e+06 -2.43695e+06 -257888 0.934321 -0.080907 0.347129 -0.240891 0.57448 0.782269 -0.26271 -0.81451 0.517259 -2.51006e+06 485630 -379150 -992977 -910875 -1.88478e+06
977.051 4174.3 446.949 -2.26206e+06 -496282 26680.7 0.733286 -0.49719 -0.463781 0.653315 0.704175 0.278058 0.188336 -0.506891 0.841184 -1.42721e+06 593847 683363 -798409 -630152 -506044
1027.12 4174.28 472.045 -3.8451e+06 -2.49297e+06 -359838 0.753222 -0.635585 -0.169375 0.596591 0.768576 -0.23102 0.277011 0.0729618 0.958093 -3.09641e+06 690430 738638 -3.02783e+06 3553.97 -573669
1077.09 4174.29 497.12 -5.74004e+06 -4.00864e+06 311908 0.741161 -0.665081 0.0913597 0.659832 0.746769 0.0834099 -0.123699 -0.00153818 0.992319 -4.89362e+06 854287 -647579 -4.77448e+06 98608.1 231336
1127 4174.28 521.978 -4.1593e+06 -3.47864e+06 -15689.3 0.738323 -0.524746 0.4237 0.320396 0.825695 0.464301 -0.593486 -0.207052 0.777755 -2.62994e+06 689246 -1.81138e+06 -3.51761e+06 -406326 -1.50608e+06
1176.99 4174.26 596.896 -3.0015e+06 126218 954575 -0.456849 0.880533 -0.126298 0.88368 0.465516 0.0490416 0.101977 -0.0892028 -0.990779 -517956 1.25065e+06 -264161 -2.29223e+06 421044 889478
1227.21 4174.35 621.992 -7.17509e+06 -1.83804e+06 436717 0.291872 0.955753 -0.0367103 0.952696 -0.28711 0.0996939 0.0847428 -0.0640717 -0.994341 -2.27637e+06 -1.50116e+06 -134493 -6.7039e+06 332178 403850
1277.21 4174.21 646.888 -68365.2 42641.2 356500 0.827697 0.502035 0.250755 -0.498345 0.863009 -0.0828756 -0.25801 -0.0563664 0.964497 -12514.1 -41562.4 -101143 15660.4 -31037.4 327630
1327.22 4174.12 671.802 -4.92093e+06 -1.90543e+06 -733069 -0.519624 0.270643 0.810397 0.640197 -0.504795 0.579076 0.565807 0.819716 0.0890392 -2.34433e+06 967821 1.3289e+06 -1.33856e+06 -575817 -3.87654e+06
1377.31 4174.21 696.819 -2.39719e+06 -993706 -270272 0.791166 -0.610455 -0.0374291 0.537065 0.664166 0.520043 -0.292604 -0.431542 0.85332 -1.81027e+06 769193 -139069 -1.382e+06 -298468 -468901
1427.32 4174.25 721.772 -2.3842e+06 -1.60188e+06 -510133 0.872373 -0.246863 -0.421928 0.440952 0.769963 0.461214 0.211012 -0.588401 0.78055 -2.14864e+06 32925.2 467770 -1.27158e+06 -582899 -1.076e+06
1477.35 4174.24 746.742 -1.07401e+06 -511770 -63169.6 0.981047 -0.129506 0.144136 -0.139321 0.0455429 0.989199 -0.134671 -0.990532 0.0266368 -1.04476e+06 131274 -81111.5 -81053.5 -1341.24 -523132
1527.35 4174.3 771.755 -1.05058e+06 -801247 -148104 0.738106 -0.667874 0.0956224 0.667799 0.743395 0.0375247 -0.096147 0.0361594 0.99471 -931045 120640 -80063.3 -911609 39415.6 -157275
1577.44 4174.36 796.779 -2.84825e+06 -831236 -683751 -0.0994105 0.964818 0.243401 0.988375 0.124024 -0.0879428 -0.115036 0.231829 -0.965931 -849218 189524 65193 -2.70089e+06 -506697 -813125
1627.53 4174.38 771.767 -3.83229e+06 -3.1861e+06 -238529 -0.561287 -0.178157 0.808218 -0.514509 0.840028 -0.172144 -0.648258 -0.512458 -0.56316 -2.151e+06 914581 1.36922e+06 -2.43254e+06 943702 -2.67338e+06
1677.53 4174.46 746.815 -6.92105e+06 -3.52449e+06 -484294 -0.392101 -0.511609 0.764534 0.909186 -0.342123 0.237347 0.140136 0.788168 0.599294 -3.98699e+06 -345567 1.27353e+06 -2.52492e+06 2.76456e+06 -4.41793e+06
1727.48 4174.6 771.649 -9.10049e+06 -5.21604e+06 -1.05784e+06 0.749007 -0.0512749 0.660575 -0.629131 -0.36774 0.684808 0.207806 -0.928514 -0.307698 -7.21569e+06 -653145 -2.18781e+06 -1.64131e+06 1.31958e+06 -6.51737e+06
1777.76 4174.44 697.153 -7.57678e+06 -3.76723e+06 -1.01635e+06 -0.46111 0.841792 -0.280649 0.857272 0.340974 -0.385775 -0.229048 -0.418478 -0.87887 -4.4329e+06 1.74239e+06 60766.1 -5.98499e+06 1.91174e+06 -1.94247e+06
1827.57 4174.26 622.314 -6.85912e+06 -5.8385e+06 -255877 0.723195 -0.644536 -0.248117 0.625216 0.763605 -0.161282 0.293416 -0.0384884 0.95521 -5.89167e+06 412694 1.7478e+06 -6.25422e+06 -368461 -807603
1877.64 4174.28 647.676 -1.26776e+06 111886 135650 0.521891 0.849266 0.0798607 -0.176763 0.0160824 0.984122 0.834497 -0.527721 0.158512 -247340 -621957 -54358.2 -876567 -95559.3 103684
1927.66 4174.28 722.469 -8.64426e+06 -5.01529e+06 -388206 0.708682 -0.172703 0.684064 -0.55981 0.452456 0.694187 -0.429397 -0.874904 0.223967 -5.98472e+06 2.18247e+06 -2.20426e+06 -1.5817e+06 -477946 -6.48134e+06
1977.42 4174.01 547.386 -8.96213e+06 -3.84718e+06 -376470 0.527925 0.839562 -0.128184 0.763455 -0.535253 -0.361443 -0.372064 0.0929522 -0.923541 -4.79229e+06 -2.38711e+06 1.53873e+06 -7.42253e+06 252516 -970958
2027.69 4173.91 560.891 -7.84642e+06 -4.3028e+06 56333 0.427775 0.82335 -0.372965 0.712854 -0.561004 -0.420849 -0.555741 -0.0858404 -0.826912 -3.60494e+06 -1.04014e+06 2.5686e+06 -6.67292e+06 1.3976e+06 -1.81502e+06
2078.12 4174.19 609.73 -2.83937e+06 -1.8347e+06 -206016 0.128309 0.824954 0.550444 0.347048 -0.557288 0.754313 0.929029 0.094245 -0.357803 -445531 36258 -612347 -2.50396e+06 -511133 -1.93059e+06
2129.79 4175.78 558.979 -1.75413e+07 -9.16598e+06 -3.57422e+06 0.95116 0.0665477 0.301441 -0.290694 -0.135533 0.947168 0.103887 -0.988535 -0.109568 -1.66828e+07 -1.10439e+06 -2.465e+06 -3.73879e+06 437645 -9.85989e+06
2180.06 4174.48 309.873 -6.98655e+06 -4.14558e+06 -944410 0.637402 -0.622687 -0.453849 -0.0831707 -0.641167 0.762881 -0.76603 -0.448515 -0.46047 -3.42136e+06 2.22743e+06 1.95101e+06 -4.60317e+06 -141746 -4.052e+06
2228.85 4174.56 309.504 -5.90946e+08 -5.8348e+08 -5.63286e+08 -0.512694 0.745338 -0.426164 0.521929 0.664682 0.534591 0.681715 0.0516543 -0.729792 -5.76058e+08 3.56402e+06 -1.1678e+07 -5.87574e+08 1.61015e+06 -5.74081e+08
2280.63 4172.83 259.393 -3.74961e+08 -3.48393e+08 -3.44054e+08 0.768853 0.582863 0.262936 -0.428242 0.16401 0.888656 0.474841 -0.795847 0.375706 -3.6312e+08 -1.35458e+07 -4.59694e+06 -3.54671e+08 -5.36908e+06 -3.49617e+08
2332.03 4170.94 159.534 -3.60111e+08 -3.35799e+08 -3.28425e+08 0.731297 0.602416 0.319844 -0.0935509 -0.375916 0.92192 0.675613 -0.704118 -0.218549 -3.45435e+08 -1.42182e+07 -6.77533e+06 -3.40966e+08 -3.54963e+06 -3.37934e+08
2377.48 4173.04 9.36164 -8.46487e+08 -8.22883e+08 -8.0805e+08 0.97025 0.242 0.00706994 -0.201671 0.791715 0.576642 0.13395 -0.560913 0.816966 -8.44837e+08 -6.65664e+06 1.46135e+06 -8.19599e+08 -6.83775e+06 -8.12984e+08
2426.23 4165.66 -41.9773 -6.27515e+07 -3.03893e+07 1.01444e+06 0.609695 0.654346 0.447328 -0.447341 -0.181827 0.875686 0.654338 -0.734009 0.181857 -2.89735e+07 -2.79939e+07 -5.08934e+06 -2.73264e+07 -1.36646e+07 -3.58265e+07
2477.16 4168.48 -143.337 -2.07997e+07 -9.69319e+06 -435224 0.629772 0.491193 0.601762 -0.593569 -0.195407 0.7807 0.501063 -0.84885 0.168495 -1.17738e+07 -7.37335e+06 -3.42745e+06 -5.70208e+06 -4.60702e+06 -1.34522e+07
2528.03 4170.97 -172.804 -1.69551e+08 -1.51549e+08 -1.38351e+08 -0.550806 0.252093 0.795652 0.829753 0.0624524 0.554626 0.0901268 0.965686 -0.243574 -1.56903e+08 3.64826e+06 7.59941e+06 -1.40385e+08 -6.7151e+06 -1.62162e+08
2578.55 4170.55 -132.418 -1.4955e+08 -1.34438e+08 -1.19617e+08 0.659574 -0.485776 -0.573571 0.693154 0.0979893 0.714097 -0.290688 -0.868573 0.401349 -1.3976e+08 8.58403e+06 3.98798e+06 -1.26823e+08 -9.37723e+06 -1.37022e+08
2628.81 4171.22 -92.3975 -3.57091e+08 -3.38451e+08 -3.24369e+08 -0.552632 0.686581 0.472445 0.727803 0.121361 0.674963 0.40608 0.716853 -0.566764 -3.41822e+08 1.11719e+07 1.62598e+06 -3.40002e+08 -1.17676e+07 -3.38088e+08
2678.59 4172.13 -51.4659 -5.75593e+08 -5.53198e+08 -5.41239e+08 -0.517228 0.813732 0.265171 0.739153 0.268537 0.61769 0.431426 0.515488 -0.740367 -5.56963e+08 1.20852e+07 -748421 -5.64849e+08 -9.39651e+06 -5.48218e+08
2727.89 4173.16 -10.688 -2.68202e+08 -2.28136e+08 -2.08609e+08 -0.506289 0.851053 0.139215 0.574653 0.212581 0.790306 0.642998 0.480123 -0.596687 -2.30333e+08 2.32919e+07 -4.66794e+06 -2.52654e+08 -1.03411e+07 -2.21961e+08
2777.62 4174.11 -20.5119 -4.69759e+07 -3.64552e+07 -2.76445e+07 -0.637804 0.744107 0.198775 0.718626 0.482084 0.50117 0.277098 0.462493 -0.84221 -4.00585e+07 6.12219e+06 -722383 -4.03959e+07 -4.98801e+06 -3.06213e+07
2828 4175.3 117.896 -9.38203e+08 -9.14966e+08 -9.12565e+08 -0.254428 -0.511606 0.820686 0.308957 0.761142 0.57027 -0.916412 0.39865 -0.0355916 -9.14453e+08 -3.90203e+06 4.9304e+06 -9.20666e+08 9.72252e+06 -9.30614e+08
2877.93 4173.63 108.477 -4.22116e+08 -4.04005e+08 -3.87418e+08 -0.186657 0.0890652 0.97838 0.982021 0.0454729 0.183212 -0.0281719 0.994987 -0.0959517 -4.04623e+08 -163850 3.3524e+06 -3.87727e+08 -3.16182e+06 -4.21189e+08
2928.11 4172.5 148.008 -2.62966e+08 -2.3815e+08 -2.27494e+08 -0.402493 0.236277 0.884405 0.913673 0.163404 0.372158 -0.056583 0.957848 -0.281648 -2.42136e+08 1.78243e+06 9.0035e+06 -2.29759e+08 -8.06056e+06 -2.56715e+08
2978.23 4172.07 187.255 -2.31946e+08 -2.14451e+08 -1.93932e+08 -0.388476 0.426751 0.816682 0.829911 -0.223097 0.511347 0.400417 0.87642 -0.267498 -2.13802e+08 1.01011e+07 3.3526e+06 -2.01877e+08 -1.09078e+07 -2.24652e+08
3028.97 4172.02 226.29 -2.27074e+08 -1.9715e+08 -1.89581e+08 -0.325736 0.448965 0.832062 -0.564033 0.614024 -0.552124 -0.758791 -0.649157 0.0532216 -1.95968e+08 8.1045e+06 7.80466e+06 -1.99993e+08 -1.14401e+07 -2.17846e+08
3080.08 4171.57 266.927 -3.0992e+08 -2.7829e+08 -2.73383e+08 -0.588212 0.389989 0.70846 0.789257 0.0858637 0.60803 0.176294 0.916808 -0.358308 -2.89082e+08 8.04895e+06 1.2871e+07 -2.78976e+08 -1.03511e+07 -2.93536e+08
3128.65 4174.36 258.543 -3.50822e+08 -3.21647e+08 -3.18486e+08 0.767688 0.0554138 -0.638423 0.610103 0.241559 0.754601 0.196032 -0.968803 0.151634 -3.3872e+08 -1.8414e+06 1.43928e+07 -3.1877e+08 567798 -3.33466e+08
3178.48 4173.19 349.171 -1.29185e+08 -1.10423e+08 -9.27591e+07 0.762279 -0.569747 -0.307113 0.587434 0.409771 0.69786 -0.271758 -0.712373 0.647049 -1.20021e+08 1.15682e+07 1.28633e+06 -1.07549e+08 -1.14249e+07 -1.04797e+08
3228.22 4174.04 389.247 -2.73131e+08 -2.52746e+08 -2.50839e+08 0.789209 -0.314798 -0.527305 0.457856 0.873847 0.163584 0.409288 -0.370532 0.83378 -2.65124e+08 4.77534e+06 9.13438e+06 -2.54504e+08 -3.97313e+06 -2.57088e+08
3277.9 4174.12 429.652 -1.96338e+08 -1.73782e+08 -1.69205e+08 0.780428 0.379297 -0.497058 0.11974 0.689598 0.714225 0.613673 -0.616918 0.492764 -1.85797e+08 -8.40972e+06 1.01339e+07 -1.75285e+08 2.86107e+06 -1.78244e+08
3327.36 4173.8 420.139 -1.36936e+06 -88002.6 608798 0.0596208 0.91688 0.394686 0.964435 0.0490889 -0.259723 -0.257509 0.396134 -0.881344 -46351.9 -141125 127989 -1.05586e+06 -706973 253642
3377.71 4173.53 461.398 66175.1 66175.1 66175.1 1 0 0 0 1 0 0 0 1 66175.1 0 0 66175.1 0 66175.1
3427.42 4174.05 450.37 -1.21973e+07 -6.58277e+06 -464606 -0.432916 0.900634 -0.0379822 0.810288 0.40726 0.421394 0.39499 0.151652 -0.906082 -6.68048e+06 2.55558e+06 -2.28197e+06 -1.09962e+07 -648629 -1.56795e+06
3477.71 4174.33 389.702 -3.53076e+06 -1.77632e+06 -479426 0.103791 0.99436 0.0218222 0.987102 -0.105673 0.120263 0.121891 0.00905853 -0.992502 -1.77595e+06 -179636 -160868 -3.51092e+06 -49729.7 -499637
3527.73 4174.34 379.413 -1.82683e+06 -1.30248e+06 688421 0.811642 0.536319 0.231514 -0.509704 0.843819 -0.167843 -0.285373 0.0182242 0.958243 -1.48577e+06 -238604 -642955 -1.45264e+06 -30338.9 497520
3577.74 4174.36 419.552 -5.57073e+06 -3.04222e+06 -133008 -0.129284 0.979418 -0.155001 0.964145 0.160691 0.211194 0.231754 -0.12214 -0.965076 -2.92823e+06 237818 -701345 -5.42432e+06 726776 -393411
3627.77 4174.37 459.657 -9.0455e+06 -7.22175e+06 -64409.5 0.877522 0.409631 0.249314 -0.339287 0.897773 -0.280869 -0.33888 0.16188 0.926798 -7.80417e+06 -1.0482e+06 -2.64693e+06 -7.34021e+06 887560 -1.18728e+06
3677.71 4174.5 550.606 -2.47902e+07 -2.01397e+07 -60103.2 -0.379279 0.886455 -0.265225 0.805095 0.457441 0.377584 0.456036 -0.0703222 -0.887179 -1.66327e+07 919616 -8.59172e+06 -2.36947e+07 2.34611e+06 -4.66247e+06
3727.9 4174.35 489.51 -6.25401e+06 -5.23136e+06 -58009.6 0.685211 -0.675795 0.271639 0.681387 0.72653 0.0886895 -0.25729 0.12432 0.958304 -5.36904e+06 308071 -1.4659e+06 -5.61845e+06 804065 -555891
3777.92 4174.87 838.802 -8.95552e+06 -7.53899e+06 -996207 0.0349647 0.206541 0.977813 0.748675 0.642706 -0.162528 -0.662015 0.737746 -0.13216 -4.67326e+06 -3.20572e+06 524010 -4.03838e+06 -924003 -8.77908e+06
3827.94 4174.47 699.204 -558988 86874.4 132095 0.745123 0.576631 -0.335093 -0.0787899 0.575035 0.814326 0.662256 -0.580371 0.473905 -251881 -294883 175455 -112646 112360 24508
3878.03 4174.27 709.318 -8.66884e+06 -6.1226e+06 -2.75829e+06 0.139194 0.968224 0.207766 0.989007 -0.146494 0.020095 0.0498928 0.202685 -0.977972 -6.16356e+06 -309137 -237794 -8.37138e+06 -1.17908e+06 -3.01478e+06
3928 4174.28 719.223 -7.09576e+06 -6.40978e+06 -744808 -0.306089 0.937846 -0.16357 0.688304 0.336711 0.642544 0.657683 0.0840902 -0.748586 -4.02368e+06 510218 -2.8234e+06 -6.97308e+06 -251373 -3.25359e+06
3978.11 4174.29 729.357 -4.25334e+06 -3.15632e+06 105471 0.929262 0.258749 -0.263669 -0.235715 0.96486 0.116115 0.284448 -0.0457504 0.957599 -3.83971e+06 -306221 1.15726e+06 -3.22294e+06 -68058 -241536
4028.05 4174.16 739.668 -6.17827e+06 -129914 225581 0.892721 0.339866 0.295871 -0.414159 0.360153 0.83592 0.177542 -0.868781 0.462275 -4.93896e+06 -1.88994e+06 -1.56838e+06 -560233 -750974 -583417
4078.31 4174.21 749.353 -6.04394e+06 -2.27963e+06 68433.1 0.0915724 0.0183008 0.99563 0.709243 -0.703021 -0.0523098 0.698991 0.710934 -0.077357 -1.16396e+06 1.16053e+06 -470165 -1.09411e+06 -197722 -5.99706e+06
4128.4 4174.31 609.244 -2.20109e+06 -1.44437e+06 -760085 -0.339268 0.940652 0.00843804 0.918969 0.333338 -0.21067 -0.20098 -0.0637194 -0.977521 -1.50383e+06 250258 136601 -2.11115e+06 36615.5 -790557
4178.49 4174.36 619.452 -2.66894e+06 -961138 -70111.1 -0.0833746 0.978235 -0.190014 -0.295532 0.157827 0.942206 0.951688 0.134711 0.275941 -165998 253520 206937 -2.57924e+06 350564 -954952
4228.56 4174.34 579.495 -7.05771e+06 -5.97305e+06 -350313 0.801464 -0.348849 -0.485757 0.137685 0.898057 -0.417776 0.581979 0.267951 0.767791 -4.76536e+06 1.18008e+06 2.93473e+06 -5.70135e+06 972964 -2.91436e+06
4278.46 4174.18 589.619 -1.00363e+07 -6.75259e+06 -629767 0.638791 0.200318 0.742845 0.364456 0.771527 -0.521457 -0.677583 0.603836 0.419837 -5.28143e+06 -2.92534e+06 -3.29999e+06 -4.65187e+06 1.06358e+06 -7.48539e+06
